entry_time,exit_time,direction,entry_price,exit_price,pnl,exit_reason
2025-11-28 19:54:00,2025-11-28 21:20:00,LONG,90626.94,91053.16,426.22000000000116,Take Profit
2025-11-28 22:02:00,2025-11-28 22:19:00,SHORT,90972.77,91171.5,-198.72999999999593,Stop Loss
2025-11-28 22:20:00,2025-11-28 23:53:00,LONG,91120.65,90971.81,-148.8399999999965,Stop Loss
2025-11-29 00:35:00,2025-11-29 02:17:00,LONG,90973.93,90835.15,-138.77999999999884,Stop Loss
2025-11-29 02:42:00,2025-11-29 03:40:00,LONG,90944.58,90789.66,-154.91999999999825,Stop Loss
2025-11-29 04:17:00,2025-11-29 04:31:00,LONG,90876.73,90762.28,-114.4499999999971,Stop Loss
2025-11-29 05:28:00,2025-11-29 06:07:00,SHORT,90721.19,90611.95,109.24000000000524,Take Profit
2025-11-29 06:29:00,2025-11-29 06:49:00,LONG,90689.32,90810.34,121.01999999998954,Take Profit
2025-11-29 07:43:00,2025-11-29 07:51:00,SHORT,90834.37,90760.18,74.19000000000233,Take Profit
2025-11-29 08:15:00,2025-11-29 08:16:00,LONG,90817.21,90736.94,-80.27000000000407,Stop Loss
2025-11-29 09:01:00,2025-11-29 09:09:00,LONG,90616.39,90504.77,-111.61999999999534,Stop Loss
2025-11-29 09:11:00,2025-11-29 09:16:00,SHORT,90495.68,90610.34,-114.66000000000349,Stop Loss
2025-11-29 09:22:00,2025-11-29 10:08:00,SHORT,90505.73,90609.21,-103.48000000001048,Stop Loss
2025-11-29 10:47:00,2025-11-29 12:20:00,SHORT,90579.73,90430.99,148.7399999999907,Take Profit
2025-11-29 12:28:00,2025-11-29 13:08:00,LONG,90574.64,90453.13,-121.50999999999476,Stop Loss
2025-11-29 13:14:00,2025-11-29 13:24:00,LONG,90590.11,90516.11,-74.0,Stop Loss
2025-11-29 13:40:00,2025-11-29 13:57:00,LONG,90581.99,90676.15,94.15999999998894,Take Profit
2025-11-29 14:18:00,2025-11-29 15:20:00,SHORT,90591.66,90726.58,-134.91999999999825,Stop Loss
2025-11-29 16:04:00,2025-11-29 16:56:00,SHORT,90721.26,90627.29,93.97000000000116,Take Profit
2025-11-29 17:06:00,2025-11-29 17:15:00,LONG,90687.01,90844.08,157.07000000000698,Take Profit
2025-11-29 18:27:00,2025-11-29 18:53:00,SHORT,90888.88,91001.84,-112.95999999999185,Stop Loss
2025-11-29 18:55:00,2025-11-29 19:06:00,LONG,91007.73,90917.34,-90.38999999999942,Stop Loss
2025-11-29 19:07:00,2025-11-29 19:11:00,SHORT,90891.2,90786.14,105.05999999999767,Take Profit
2025-11-29 20:38:00,2025-11-29 21:06:00,LONG,90484.3,90736.03,251.72999999999593,Take Profit
2025-11-29 21:35:00,2025-11-29 22:03:00,SHORT,90690.11,90463.61,226.5,Take Profit
2025-11-29 22:25:00,2025-11-29 22:44:00,LONG,90606.8,90802.06,195.25999999999476,Take Profit
2025-11-30 00:03:00,2025-11-30 00:13:00,SHORT,90909.05,90759.08,149.97000000000116,Take Profit
2025-11-30 00:43:00,2025-11-30 00:47:00,LONG,90885.08,90767.2,-117.88000000000467,Stop Loss
2025-11-30 00:50:00,2025-11-30 02:17:00,SHORT,90810.96,90938.6,-127.63999999999942,Stop Loss
2025-11-30 02:36:00,2025-11-30 02:40:00,SHORT,90826.37,90891.24,-64.8700000000099,Stop Loss
2025-11-30 02:43:00,2025-11-30 03:04:00,LONG,90842.27,90945.11,102.83999999999651,Take Profit
2025-11-30 03:44:00,2025-11-30 04:10:00,SHORT,90954.9,91020.89,-65.99000000000524,Stop Loss
2025-11-30 04:15:00,2025-11-30 04:43:00,SHORT,90939.47,90827.87,111.60000000000582,Take Profit
2025-11-30 05:33:00,2025-11-30 05:47:00,LONG,90753.73,90921.9,168.16999999999825,Take Profit
2025-11-30 06:27:00,2025-11-30 07:02:00,SHORT,90883.19,90783.7,99.49000000000524,Take Profit
2025-11-30 07:43:00,2025-11-30 08:06:00,LONG,90775.17,90876.39,101.22000000000118,Take Profit
2025-11-30 08:12:00,2025-11-30 08:23:00,SHORT,90770.53,90848.54,-78.00999999999476,Stop Loss
2025-11-30 09:04:00,2025-11-30 09:12:00,SHORT,90886.65,90932.61,-45.9600000000064,Stop Loss
2025-11-30 09:43:00,2025-11-30 09:45:00,SHORT,90893.85,90945.59,-51.73999999999068,Stop Loss
2025-11-30 09:47:00,2025-11-30 09:52:00,LONG,91000.81,90929.06,-71.75,Stop Loss
2025-11-30 09:55:00,2025-11-30 10:20:00,SHORT,90945.75,91039.45,-93.69999999999709,Stop Loss
2025-11-30 10:38:00,2025-11-30 10:43:00,SHORT,90962.78,91180.58,-217.8000000000029,Stop Loss
2025-11-30 11:50:00,2025-11-30 12:01:00,SHORT,91324.81,91434.13,-109.32000000000698,Stop Loss
2025-11-30 12:05:00,2025-11-30 12:46:00,SHORT,91333.82,91202.59,131.23000000001048,Take Profit
2025-11-30 13:06:00,2025-11-30 13:17:00,LONG,91353.65,91264.79,-88.86000000000058,Stop Loss
2025-11-30 13:22:00,2025-11-30 13:50:00,SHORT,91242.23,91087.01,155.22000000000116,Take Profit
2025-11-30 14:10:00,2025-11-30 14:16:00,LONG,91160.03,91323.91,163.88000000000466,Take Profit
2025-11-30 15:52:00,2025-11-30 16:33:00,SHORT,91704.25,91492.32,211.92999999999302,Take Profit
2025-11-30 17:20:00,2025-11-30 17:35:00,LONG,91482.62,91386.19,-96.42999999999302,Stop Loss
2025-11-30 17:47:00,2025-11-30 18:20:00,LONG,91465.43,91672.64,207.21000000000643,Take Profit
2025-11-30 19:04:00,2025-11-30 19:11:00,SHORT,91617.26,91416.81,200.4499999999971,Take Profit
2025-11-30 19:46:00,2025-11-30 20:03:00,LONG,91518.13,91371.3,-146.83000000000175,Stop Loss
2025-11-30 20:36:00,2025-11-30 20:55:00,LONG,91362.01,91462.2,100.19000000000233,Take Profit
2025-11-30 21:21:00,2025-11-30 21:36:00,SHORT,91353.08,91433.33,-80.25,Stop Loss
2025-11-30 21:39:00,2025-11-30 22:11:00,LONG,91456.64,91591.05,134.4100000000035,Take Profit
2025-11-30 22:21:00,2025-11-30 22:34:00,SHORT,91390.82,91206.48,184.34000000001106,Take Profit
2025-11-30 23:52:00,2025-12-01 00:04:00,LONG,91092.83,91258.74,165.9100000000035,Take Profit
2025-12-01 00:32:00,2025-12-01 00:58:00,SHORT,91109.19,91220.18,-110.98999999999069,Stop Loss
2025-12-01 01:04:00,2025-12-01 01:23:00,SHORT,91033.19,90820.61,212.58000000000177,Take Profit
2025-12-01 03:18:00,2025-12-01 03:25:00,LONG,87717.87,87303.49,-414.3799999999901,Stop Loss
2025-12-01 03:36:00,2025-12-01 03:52:00,LONG,87541.51,87241.92,-299.5899999999965,Stop Loss
2025-12-01 04:13:00,2025-12-01 04:20:00,LONG,87466.46,87193.11,-273.3500000000058,Stop Loss
2025-12-01 07:26:00,2025-12-01 07:37:00,LONG,85930.31,85760.45,-169.86000000000058,Stop Loss
2025-12-01 07:38:00,2025-12-01 07:45:00,SHORT,85713.33,85877.35,-164.02000000000407,Stop Loss
2025-12-01 07:46:00,2025-12-01 08:01:00,LONG,85885.21,86183.25,298.0399999999936,Take Profit
2025-12-01 08:31:00,2025-12-01 08:37:00,SHORT,86010.94,86183.16,-172.22000000000116,Stop Loss
2025-12-01 09:07:00,2025-12-01 09:27:00,SHORT,86101.36,86264.0,-162.63999999999942,Stop Loss
2025-12-01 09:28:00,2025-12-01 09:46:00,LONG,86280.44,86546.65,266.20999999999185,Take Profit
2025-12-01 11:12:00,2025-12-01 11:44:00,SHORT,86641.78,86834.02,-192.24000000000524,Stop Loss
2025-12-01 12:15:00,2025-12-01 13:15:00,SHORT,86651.78,86465.96,185.81999999999243,Take Profit
2025-12-01 15:03:00,2025-12-01 17:15:00,LONG,86033.78,85458.47,-575.3099999999977,Stop Loss
2025-12-01 18:26:00,2025-12-01 18:37:00,LONG,84477.71,85203.98,726.2699999999895,Take Profit
2025-12-01 18:55:00,2025-12-01 19:07:00,SHORT,84567.69,84957.92,-390.2299999999959,Stop Loss
2025-12-01 19:13:00,2025-12-01 19:28:00,SHORT,84654.68,84976.99,-322.3100000000122,Stop Loss
2025-12-01 20:33:00,2025-12-01 20:42:00,SHORT,85183.14,84746.7,436.4400000000024,Take Profit
2025-12-01 20:59:00,2025-12-01 21:07:00,LONG,85188.42,84847.75,-340.66999999999825,Stop Loss
2025-12-01 21:14:00,2025-12-01 21:26:00,LONG,85020.41,84763.73,-256.68000000000757,Stop Loss
2025-12-01 21:52:00,2025-12-01 22:01:00,LONG,84914.19,85360.43,446.23999999999074,Take Profit
2025-12-01 22:33:00,2025-12-01 22:44:00,SHORT,85196.44,85461.17,-264.7299999999959,Stop Loss
2025-12-01 22:48:00,2025-12-01 23:09:00,LONG,85468.74,85874.5,405.75999999999476,Take Profit
2025-12-02 00:20:00,2025-12-02 00:45:00,SHORT,86484.74,86787.73,-302.9899999999907,Stop Loss
2025-12-02 01:21:00,2025-12-02 01:36:00,LONG,86700.61,86559.86,-140.75,Stop Loss
2025-12-02 01:37:00,2025-12-02 01:53:00,SHORT,86580.67,86309.41,271.25999999999476,Take Profit
2025-12-02 02:33:00,2025-12-02 02:45:00,LONG,86485.13,86320.69,-164.44000000000233,Stop Loss
2025-12-02 03:35:00,2025-12-02 04:18:00,SHORT,86567.09,86818.84,-251.75,Stop Loss
2025-12-02 04:53:00,2025-12-02 05:21:00,SHORT,86639.92,86362.01,277.9100000000035,Take Profit
2025-12-02 06:32:00,2025-12-02 07:12:00,SHORT,86942.64,87084.33,-141.69000000000233,Stop Loss
2025-12-02 07:13:00,2025-12-02 07:28:00,LONG,87063.08,86906.76,-156.32000000000698,Stop Loss
2025-12-02 07:47:00,2025-12-02 08:04:00,LONG,87029.18,86903.56,-125.61999999999533,Stop Loss
2025-12-02 08:17:00,2025-12-02 08:42:00,LONG,86961.69,87163.42,201.72999999999593,Take Profit
2025-12-02 09:06:00,2025-12-02 10:12:00,SHORT,86961.96,86681.34,280.6200000000099,Take Profit
2025-12-02 11:04:00,2025-12-02 11:24:00,LONG,86618.11,86870.35,252.24000000000527,Take Profit
2025-12-02 11:43:00,2025-12-02 12:00:00,SHORT,86681.68,86827.8,-146.1200000000099,Stop Loss
2025-12-02 13:14:00,2025-12-02 13:27:00,SHORT,87080.53,87312.32,-231.79000000000815,Stop Loss
2025-12-02 14:23:00,2025-12-02 14:30:00,SHORT,87363.08,87502.85,-139.77000000000407,Stop Loss
2025-12-02 14:34:00,2025-12-02 15:08:00,SHORT,87294.66,87046.39,248.27000000000407,Take Profit
2025-12-02 15:18:00,2025-12-02 15:52:00,LONG,87330.39,87706.32,375.93000000000757,Take Profit
2025-12-02 18:18:00,2025-12-02 18:53:00,SHORT,90555.96,90926.11,-370.1499999999942,Stop Loss
2025-12-02 19:58:00,2025-12-02 20:03:00,SHORT,91473.53,91701.09,-227.55999999999767,Stop Loss
2025-12-02 20:04:00,2025-12-02 20:18:00,LONG,91579.72,91988.0,408.27999999999884,Take Profit
2025-12-02 20:53:00,2025-12-02 21:02:00,SHORT,91837.76,92063.92,-226.16000000000352,Stop Loss
2025-12-02 21:21:00,2025-12-02 21:34:00,SHORT,91924.99,92121.23,-196.2399999999907,Stop Loss
2025-12-02 21:49:00,2025-12-02 22:01:00,SHORT,92006.72,91740.54,266.18000000000757,Take Profit
2025-12-02 23:04:00,2025-12-02 23:51:00,LONG,91122.68,91560.96,438.2800000000134,Take Profit
2025-12-03 00:31:00,2025-12-03 00:40:00,SHORT,91557.03,91789.18,-232.14999999999418,Stop Loss
2025-12-03 01:21:00,2025-12-03 01:32:00,SHORT,91771.25,91588.55,182.6999999999971,Take Profit
2025-12-03 02:22:00,2025-12-03 02:26:00,LONG,91390.85,91161.97,-228.88000000000469,Stop Loss
2025-12-03 02:44:00,2025-12-03 03:20:00,LONG,91465.99,91880.56,414.56999999999243,Take Profit
2025-12-03 04:56:00,2025-12-03 05:07:00,LONG,92822.49,92596.74,-225.74999999999997,Stop Loss
2025-12-03 05:08:00,2025-12-03 06:11:00,SHORT,92668.96,92963.21,-294.25,Stop Loss
2025-12-03 08:41:00,2025-12-03 08:45:00,SHORT,93541.5,93220.01,321.49000000000524,Take Profit
2025-12-03 10:03:00,2025-12-03 10:08:00,LONG,93077.01,92907.29,-169.72000000000116,Stop Loss
2025-12-03 11:13:00,2025-12-03 12:20:00,LONG,92915.09,93325.98,410.8899999999994,Take Profit
2025-12-03 12:34:00,2025-12-03 13:11:00,SHORT,93108.98,92744.7,364.27999999999884,Take Profit
2025-12-03 13:24:00,2025-12-03 14:26:00,LONG,93003.61,92780.17,-223.44000000000236,Stop Loss
2025-12-03 14:48:00,2025-12-03 15:36:00,LONG,92888.97,93136.99,248.02000000000407,Take Profit
2025-12-03 16:39:00,2025-12-03 16:42:00,LONG,92613.74,93506.86,893.1199999999955,Take Profit
2025-12-03 16:59:00,2025-12-03 17:04:00,SHORT,92346.85,92917.79,-570.9399999999878,Stop Loss
2025-12-03 17:10:00,2025-12-03 17:21:00,SHORT,92692.82,91961.97,730.8500000000058,Take Profit
2025-12-03 17:36:00,2025-12-03 17:39:00,LONG,92727.01,92315.49,-411.5199999999895,Stop Loss
2025-12-03 17:40:00,2025-12-03 19:38:00,SHORT,92402.83,92795.83,-393.0,Stop Loss
2025-12-03 20:36:00,2025-12-03 20:50:00,SHORT,93012.16,92677.51,334.65000000000873,Take Profit
2025-12-03 21:34:00,2025-12-03 21:38:00,LONG,92773.56,92621.05,-152.50999999999476,Stop Loss
2025-12-03 21:41:00,2025-12-03 21:44:00,SHORT,92675.98,92826.9,-150.91999999999825,Stop Loss
2025-12-03 22:58:00,2025-12-03 23:20:00,SHORT,92927.13,93200.87,-273.7399999999907,Stop Loss
2025-12-04 00:24:00,2025-12-04 00:42:00,SHORT,93472.8,93722.6,-249.8000000000029,Stop Loss
2025-12-04 01:20:00,2025-12-04 02:00:00,SHORT,93718.72,93368.83,349.8899999999994,Take Profit
2025-12-04 02:51:00,2025-12-04 03:11:00,LONG,93052.98,93434.22,381.24000000000524,Take Profit
2025-12-04 03:48:00,2025-12-04 04:10:00,SHORT,93230.56,93541.07,-310.5100000000093,Stop Loss
2025-12-04 05:14:00,2025-12-04 05:36:00,SHORT,93784.35,93467.41,316.9400000000023,Take Profit
2025-12-04 06:36:00,2025-12-04 06:39:00,LONG,93493.59,93386.82,-106.76999999998952,Stop Loss
2025-12-04 08:12:00,2025-12-04 08:30:00,LONG,93007.18,93260.64,253.4600000000064,Take Profit
2025-12-04 08:47:00,2025-12-04 09:35:00,SHORT,93038.17,93193.65,-155.47999999999593,Stop Loss
2025-12-04 10:12:00,2025-12-04 10:42:00,SHORT,93141.35,93374.63,-233.27999999999884,Stop Loss
2025-12-04 10:54:00,2025-12-04 11:01:00,SHORT,93140.13,93279.71,-139.58000000000175,Stop Loss
2025-12-04 11:21:00,2025-12-04 11:53:00,SHORT,93359.82,93569.99,-210.16999999999823,Stop Loss
2025-12-04 12:10:00,2025-12-04 12:50:00,SHORT,93424.71,93212.72,211.99000000000524,Take Profit
2025-12-04 14:03:00,2025-12-04 14:07:00,LONG,93026.24,92904.64,-121.60000000000582,Stop Loss
2025-12-04 14:21:00,2025-12-04 14:34:00,SHORT,92807.13,92920.63,-113.5,Stop Loss
2025-12-04 14:36:00,2025-12-04 14:41:00,LONG,92969.09,93157.66,188.57000000000698,Take Profit
2025-12-04 15:02:00,2025-12-04 15:04:00,SHORT,92900.73,92575.28,325.4499999999971,Take Profit
2025-12-04 15:34:00,2025-12-04 15:46:00,LONG,92828.01,92533.87,-294.1399999999994,Stop Loss
2025-12-04 16:17:00,2025-12-04 16:31:00,LONG,92637.24,92470.48,-166.7600000000093,Stop Loss
2025-12-04 16:34:00,2025-12-04 16:36:00,SHORT,92459.01,92739.76,-280.75,Stop Loss
2025-12-04 16:38:00,2025-12-04 16:54:00,SHORT,92563.01,91967.85,595.1599999999889,Take Profit
2025-12-04 17:12:00,2025-12-04 17:39:00,LONG,92554.98,93215.71,660.7300000000105,Take Profit
2025-12-04 18:04:00,2025-12-04 18:12:00,SHORT,92560.77,92870.84,-310.06999999999243,Stop Loss
2025-12-04 18:32:00,2025-12-04 18:54:00,SHORT,92803.27,92335.1,468.16999999999825,Take Profit
2025-12-04 19:52:00,2025-12-04 20:55:00,LONG,92244.05,91954.06,-289.99000000000524,Stop Loss
2025-12-04 21:36:00,2025-12-04 23:06:00,LONG,91892.34,92619.12,726.7799999999988,Take Profit
2025-12-04 23:24:00,2025-12-04 23:46:00,SHORT,92411.62,92144.09,267.52999999999884,Take Profit
2025-12-05 00:06:00,2025-12-05 01:41:00,LONG,92275.91,92109.98,-165.93000000000757,Stop Loss
2025-12-05 02:05:00,2025-12-05 02:12:00,LONG,92260.63,92126.42,-134.2100000000064,Stop Loss
2025-12-05 02:22:00,2025-12-05 03:28:00,LONG,92296.5,92551.48,254.97999999999595,Take Profit
2025-12-05 03:47:00,2025-12-05 04:10:00,SHORT,92405.92,92250.16,155.75999999999476,Take Profit
2025-12-05 04:16:00,2025-12-05 04:37:00,LONG,92445.07,92675.08,230.00999999999476,Take Profit
2025-12-05 05:08:00,2025-12-05 05:16:00,LONG,92590.92,92498.64,-92.27999999999884,Stop Loss
2025-12-05 06:15:00,2025-12-05 06:24:00,LONG,92338.54,92212.12,-126.41999999999827,Stop Loss
2025-12-05 07:24:00,2025-12-05 08:06:00,SHORT,91935.32,92036.29,-100.96999999998661,Stop Loss
2025-12-05 08:33:00,2025-12-05 08:34:00,SHORT,91957.72,92043.18,-85.45999999999185,Stop Loss
2025-12-05 08:35:00,2025-12-05 08:57:00,LONG,92093.12,92275.11,181.99000000000524,Take Profit
2025-12-05 09:43:00,2025-12-05 10:03:00,SHORT,92322.41,92182.12,140.29000000000815,Take Profit
2025-12-05 10:53:00,2025-12-05 11:02:00,LONG,92101.67,91964.47,-137.1999999999971,Stop Loss
2025-12-05 11:03:00,2025-12-05 11:15:00,SHORT,91979.95,91806.05,173.89999999999418,Take Profit
2025-12-05 12:08:00,2025-12-05 13:18:00,LONG,91252.76,91525.55,272.79000000000815,Take Profit
2025-12-05 13:26:00,2025-12-05 13:34:00,SHORT,91405.35,91164.61,240.74000000000524,Take Profit
2025-12-05 13:56:00,2025-12-05 14:01:00,LONG,91387.84,91235.39,-152.4499999999971,Stop Loss
2025-12-05 14:07:00,2025-12-05 14:13:00,LONG,91381.89,91241.37,-140.52000000000407,Stop Loss
2025-12-05 14:14:00,2025-12-05 15:15:00,SHORT,91246.75,90976.25,270.5,Take Profit
2025-12-05 16:11:00,2025-12-05 16:13:00,LONG,90704.94,90498.98,-205.9600000000064,Stop Loss
2025-12-05 16:14:00,2025-12-05 16:39:00,SHORT,90498.53,90163.62,334.9100000000035,Take Profit
2025-12-05 17:01:00,2025-12-05 17:04:00,LONG,90463.93,91175.21,711.2800000000134,Take Profit
2025-12-05 17:44:00,2025-12-05 17:55:00,SHORT,91020.14,90541.71,478.42999999999296,Take Profit
2025-12-05 19:08:00,2025-12-05 19:20:00,SHORT,88639.19,89005.19,-366.0,Stop Loss
2025-12-05 20:26:00,2025-12-05 20:59:00,SHORT,89294.03,88930.59,363.4400000000023,Take Profit
2025-12-05 21:14:00,2025-12-05 21:38:00,LONG,89117.27,89544.19,426.91999999999825,Take Profit
2025-12-05 22:09:00,2025-12-05 22:13:00,SHORT,89450.83,89644.76,-193.92999999999304,Stop Loss
2025-12-05 22:14:00,2025-12-05 22:30:00,LONG,89669.22,89469.54,-199.68000000000757,Stop Loss
2025-12-05 23:12:00,2025-12-05 23:37:00,LONG,89424.33,89230.93,-193.40000000000873,Stop Loss
2025-12-06 00:22:00,2025-12-06 01:07:00,LONG,89167.56,88998.38,-169.17999999999302,Stop Loss
2025-12-06 01:29:00,2025-12-06 02:11:00,LONG,89223.64,89075.11,-148.52999999999884,Stop Loss
2025-12-06 03:32:00,2025-12-06 05:02:00,SHORT,89299.39,89509.18,-209.78999999999363,Stop Loss
2025-12-06 05:59:00,2025-12-06 06:43:00,SHORT,89667.58,89540.39,127.19000000000233,Take Profit
2025-12-06 06:49:00,2025-12-06 07:33:00,LONG,89638.68,89540.14,-98.5399999999936,Stop Loss
2025-12-06 07:56:00,2025-12-06 08:02:00,LONG,89612.31,89522.09,-90.22000000000116,Stop Loss
2025-12-06 08:07:00,2025-12-06 09:29:00,LONG,89640.57,89566.41,-74.16000000000349,Stop Loss
2025-12-06 09:45:00,2025-12-06 09:53:00,LONG,89676.41,89584.3,-92.11000000000058,Stop Loss
2025-12-06 11:08:00,2025-12-06 11:26:00,LONG,89390.98,89597.06,206.08000000000172,Take Profit
2025-12-06 12:02:00,2025-12-06 12:20:00,SHORT,89546.48,89629.38,-82.90000000000873,Stop Loss
2025-12-06 12:27:00,2025-12-06 13:33:00,SHORT,89520.43,89615.58,-95.15000000000873,Stop Loss
2025-12-06 14:01:00,2025-12-06 15:26:00,SHORT,89572.39,89664.58,-92.19000000000233,Stop Loss
2025-12-06 15:57:00,2025-12-06 16:15:00,SHORT,89660.36,89947.78,-287.41999999999825,Stop Loss
2025-12-06 17:01:00,2025-12-06 17:15:00,SHORT,89947.9,89759.43,188.47000000000116,Take Profit
2025-12-06 17:42:00,2025-12-06 18:51:00,LONG,89887.0,89697.98,-189.02000000000407,Stop Loss
2025-12-06 19:27:00,2025-12-06 19:48:00,LONG,89723.29,89641.11,-82.17999999999302,Stop Loss
2025-12-06 19:59:00,2025-12-06 20:01:00,LONG,89695.11,89633.16,-61.9499999999971,Stop Loss
2025-12-06 20:14:00,2025-12-06 20:30:00,LONG,89756.06,89683.74,-72.31999999999243,Stop Loss
2025-12-06 20:42:00,2025-12-06 20:47:00,SHORT,89702.31,89588.5,113.80999999999769,Take Profit
2025-12-06 21:04:00,2025-12-06 21:07:00,LONG,89710.23,89357.09,-353.1399999999994,Stop Loss
2025-12-06 22:03:00,2025-12-06 22:07:00,LONG,89491.38,89380.4,-110.98000000001048,Stop Loss
2025-12-06 22:08:00,2025-12-06 22:19:00,SHORT,89342.47,89447.15,-104.67999999999303,Stop Loss
2025-12-06 22:20:00,2025-12-06 23:03:00,LONG,89405.37,89554.26,148.88999999999942,Take Profit
2025-12-06 23:10:00,2025-12-07 00:12:00,SHORT,89463.04,89292.37,170.66999999999825,Take Profit
2025-12-07 00:17:00,2025-12-07 00:29:00,LONG,89481.76,89341.01,-140.75,Stop Loss
2025-12-07 03:26:00,2025-12-07 03:59:00,SHORT,89429.73,89293.5,136.22999999999593,Take Profit
2025-12-07 04:16:00,2025-12-07 04:20:00,LONG,89397.37,89492.02,94.65000000000873,Take Profit
2025-12-07 06:19:00,2025-12-07 06:36:00,SHORT,89634.97,89502.93,132.04000000000815,Take Profit
2025-12-07 07:37:00,2025-12-07 07:49:00,LONG,89496.98,89462.36,-34.61999999999534,Stop Loss
2025-12-07 07:53:00,2025-12-07 07:55:00,SHORT,89465.25,89528.6,-63.35000000000582,Stop Loss
2025-12-07 08:52:00,2025-12-07 08:55:00,SHORT,89601.17,89642.85,-41.68000000000757,Stop Loss
2025-12-07 08:58:00,2025-12-07 09:04:00,LONG,89676.7,89558.27,-118.42999999999302,Stop Loss
2025-12-07 09:05:00,2025-12-07 09:11:00,SHORT,89569.55,89428.97,140.58000000000175,Take Profit
2025-12-07 09:59:00,2025-12-07 10:04:00,LONG,89369.3,89284.1,-85.19999999999709,Stop Loss
2025-12-07 10:24:00,2025-12-07 10:41:00,LONG,89327.64,89499.27,171.63000000000466,Take Profit
2025-12-07 10:57:00,2025-12-07 11:15:00,SHORT,89308.93,89392.11,-83.18000000000757,Stop Loss
2025-12-07 12:11:00,2025-12-07 12:32:00,LONG,89228.99,89104.45,-124.54000000000815,Stop Loss
2025-12-07 12:41:00,2025-12-07 13:00:00,LONG,89310.23,89205.15,-105.08000000000175,Stop Loss
2025-12-07 13:10:00,2025-12-07 13:48:00,LONG,89226.52,89147.81,-78.7100000000064,Stop Loss
2025-12-07 14:09:00,2025-12-07 14:15:00,LONG,89200.5,89320.58,120.08000000000175,Take Profit
2025-12-07 15:12:00,2025-12-07 15:21:00,SHORT,89313.5,89141.46,172.0399999999936,Take Profit
2025-12-07 15:59:00,2025-12-07 16:04:00,LONG,89041.39,88891.74,-149.64999999999418,Stop Loss
2025-12-07 17:07:00,2025-12-07 17:35:00,LONG,88630.35,89009.59,379.2399999999907,Take Profit
2025-12-07 20:46:00,2025-12-07 23:21:00,SHORT,91434.44,91075.44,359.0,Take Profit
2025-12-08 00:56:00,2025-12-08 01:22:00,SHORT,89591.57,89973.55,-381.9799999999959,Stop Loss
2025-12-08 02:14:00,2025-12-08 02:25:00,SHORT,90058.84,90279.93,-221.0899999999965,Stop Loss
2025-12-08 04:29:00,2025-12-08 04:46:00,LONG,91018.34,91232.72,214.38000000000469,Take Profit
2025-12-08 05:13:00,2025-12-08 05:19:00,SHORT,91107.14,91284.77,-177.63000000000466,Stop Loss
2025-12-08 05:32:00,2025-12-08 05:38:00,SHORT,91258.2,91059.72,198.47999999999593,Take Profit
2025-12-08 06:14:00,2025-12-08 06:26:00,LONG,91100.86,91317.01,216.1499999999942,Take Profit
2025-12-08 06:52:00,2025-12-08 06:57:00,SHORT,91175.6,91283.27,-107.66999999999827,Stop Loss
2025-12-08 07:03:00,2025-12-08 07:19:00,SHORT,91075.21,91310.81,-235.59999999999127,Stop Loss
2025-12-08 07:21:00,2025-12-08 08:34:00,LONG,91294.12,91545.92,251.8000000000029,Take Profit
2025-12-08 08:59:00,2025-12-08 09:23:00,SHORT,91450.11,91632.86,-182.75,Stop Loss
2025-12-08 09:51:00,2025-12-08 10:37:00,SHORT,91569.53,91746.89,-177.36000000000058,Stop Loss
2025-12-08 11:45:00,2025-12-08 12:34:00,SHORT,91937.18,92144.78,-207.60000000000582,Stop Loss
2025-12-08 13:10:00,2025-12-08 13:29:00,LONG,92149.5,92033.57,-115.92999999999303,Stop Loss
2025-12-08 14:33:00,2025-12-08 14:34:00,LONG,91878.53,91737.35,-141.17999999999302,Stop Loss
2025-12-08 15:07:00,2025-12-08 15:11:00,LONG,91881.97,92069.39,187.41999999999825,Take Profit
2025-12-08 15:18:00,2025-12-08 16:22:00,SHORT,91716.47,91248.57,467.8999999999942,Take Profit
2025-12-08 16:35:00,2025-12-08 16:36:00,LONG,91424.55,91034.58,-389.97000000000116,Stop Loss
2025-12-08 16:46:00,2025-12-08 16:56:00,LONG,91675.13,90995.24,-679.8899999999994,Stop Loss
2025-12-08 18:01:00,2025-12-08 18:07:00,SHORT,89741.02,90076.38,-335.3600000000006,Stop Loss
2025-12-08 18:09:00,2025-12-08 22:23:00,LONG,90015.53,90565.04,549.5099999999948,Take Profit
2025-12-09 00:11:00,2025-12-09 00:36:00,SHORT,91030.65,90799.22,231.42999999999302,Take Profit
2025-12-09 01:04:00,2025-12-09 01:13:00,LONG,90933.76,90780.42,-153.3399999999965,Stop Loss
2025-12-09 02:05:00,2025-12-09 02:31:00,LONG,90686.16,90541.44,-144.72000000000116,Stop Loss
2025-12-09 03:16:00,2025-12-09 03:28:00,LONG,90494.93,90260.64,-234.28999999999357,Stop Loss
2025-12-09 04:07:00,2025-12-09 05:08:00,LONG,90160.5,89991.95,-168.5500000000029,Stop Loss
2025-12-09 05:32:00,2025-12-09 06:11:00,LONG,90211.35,90493.78,282.429999999993,Take Profit
2025-12-09 06:24:00,2025-12-09 06:34:00,SHORT,90317.88,90132.26,185.6200000000099,Take Profit
2025-12-09 07:31:00,2025-12-09 08:34:00,LONG,90021.45,89780.03,-241.41999999999828,Stop Loss
2025-12-09 08:47:00,2025-12-09 09:19:00,LONG,90024.11,90235.15,211.0399999999936,Take Profit
