time,open,high,low,close,tick_volume,spread,real_volume
2025-11-28 15:32:00,4170.91,4172.04,4170.24,4171.5,208,85,0
2025-11-28 15:33:00,4171.42,4175.4,4171.42,4175.32,158,29,0
2025-11-28 15:34:00,4175.29,4176.94,4173.97,4175.73,299,20,0
2025-11-28 15:35:00,4175.71,4178.04,4175.58,4176.08,213,85,0
2025-11-28 15:36:00,4176.07,4176.21,4174.76,4174.76,251,69,0
2025-11-28 15:37:00,4174.77,4176.07,4174.6,4175.41,155,85,0
2025-11-28 15:38:00,4175.39,4176.06,4173.16,4175.11,295,22,0
2025-11-28 15:39:00,4175.04,4176.7,4174.3,4174.34,177,71,0
2025-11-28 15:40:00,4174.33,4174.46,4172.25,4172.25,186,85,0
2025-11-28 15:41:00,4172.29,4173.06,4171.8,4172.44,110,90,0
2025-11-28 15:42:00,4172.32,4173.5,4172.29,4173.19,208,90,0
2025-11-28 15:43:00,4173.23,4173.3,4172.6,4172.92,78,90,0
2025-11-28 15:44:00,4172.91,4173.35,4172.59,4173.13,106,89,0
2025-11-28 15:45:00,4173.14,4173.77,4172.11,4172.71,260,82,0
2025-11-28 15:46:00,4172.81,4173.91,4171.62,4173.91,197,0,0
2025-11-28 15:47:00,4174.06,4178.2,4173.86,4177.55,245,28,0
2025-11-28 15:48:00,4177.64,4178.14,4175.02,4175.08,207,39,0
2025-11-28 15:49:00,4175.1,4176.24,4174.45,4174.63,197,40,0
2025-11-28 15:50:00,4174.63,4175.29,4174.45,4174.75,92,45,0
2025-11-28 15:51:00,4174.78,4175.48,4174.78,4175.39,88,40,0
2025-11-28 15:52:00,4175.42,4176.3,4175.25,4175.69,68,40,0
2025-11-28 15:53:00,4175.7,4177.44,4175.31,4176.03,245,21,0
2025-11-28 15:54:00,4176.0,4176.63,4175.15,4176.18,146,31,0
2025-11-28 15:55:00,4176.03,4176.59,4174.97,4175.29,158,38,0
2025-11-28 15:56:00,4175.29,4178.2,4174.87,4178.08,182,0,0
2025-11-28 15:57:00,4178.03,4181.98,4177.9,4181.85,220,1,0
2025-11-28 15:58:00,4181.85,4182.52,4180.64,4181.99,273,16,0
2025-11-28 15:59:00,4181.99,4182.07,4181.25,4182.07,103,42,0
2025-11-28 16:00:00,4182.15,4186.81,4182.15,4186.36,298,0,0
2025-11-28 16:01:00,4186.47,4186.99,4185.08,4186.72,433,14,0
2025-11-28 16:02:00,4186.71,4187.98,4186.3,4187.98,378,1,0
2025-11-28 16:03:00,4188.09,4188.16,4183.61,4184.55,483,0,0
2025-11-28 16:04:00,4184.53,4187.14,4184.27,4186.89,440,2,0
2025-11-28 16:05:00,4186.89,4186.95,4183.9,4184.02,379,8,0
2025-11-28 16:06:00,4184.01,4185.76,4183.98,4185.45,434,0,0
2025-11-28 16:07:00,4185.46,4188.08,4185.43,4187.71,497,0,0
2025-11-28 16:08:00,4187.72,4188.59,4186.3,4186.35,313,16,0
2025-11-28 16:09:00,4186.35,4186.97,4185.34,4185.38,328,0,0
2025-11-28 16:10:00,4185.37,4189.29,4185.37,4189.23,458,4,0
2025-11-28 16:11:00,4189.22,4190.5,4189.0,4190.5,616,0,0
2025-11-28 16:12:00,4190.5,4191.0,4189.41,4190.33,645,0,0
2025-11-28 16:13:00,4190.32,4191.48,4189.95,4190.85,604,1,0
2025-11-28 16:14:00,4190.88,4191.86,4190.3,4191.81,481,4,0
2025-11-28 16:15:00,4191.84,4192.04,4190.44,4191.13,385,7,0
2025-11-28 16:16:00,4191.12,4192.04,4190.41,4191.63,557,0,0
2025-11-28 16:17:00,4191.62,4192.62,4190.73,4192.6,499,0,0
2025-11-28 16:18:00,4192.63,4194.23,4191.94,4194.23,647,0,0
2025-11-28 16:19:00,4194.23,4195.42,4193.16,4193.79,707,0,0
2025-11-28 16:20:00,4193.75,4195.59,4193.46,4194.29,477,0,0
2025-11-28 16:21:00,4194.3,4195.44,4194.03,4195.23,541,0,0
2025-11-28 16:22:00,4195.21,4198.36,4194.0,4197.79,860,0,0
2025-11-28 16:23:00,4197.79,4199.77,4197.31,4198.18,648,0,0
2025-11-28 16:24:00,4198.18,4199.35,4196.62,4198.0,678,0,0
2025-11-28 16:25:00,4197.96,4199.05,4196.62,4197.22,510,4,0
2025-11-28 16:26:00,4197.24,4197.26,4193.8,4195.02,496,6,0
2025-11-28 16:27:00,4195.04,4196.67,4194.25,4195.2,503,0,0
2025-11-28 16:28:00,4195.22,4197.13,4195.14,4196.45,599,15,0
2025-11-28 16:29:00,4196.43,4196.43,4194.16,4196.31,563,0,0
2025-11-28 16:30:00,4196.39,4196.65,4194.42,4195.63,478,2,0
2025-11-28 16:31:00,4195.62,4197.31,4195.54,4197.2,615,8,0
2025-11-28 16:32:00,4197.22,4200.21,4197.15,4200.04,722,0,0
2025-11-28 16:33:00,4200.04,4200.1,4198.44,4198.64,558,12,0
2025-11-28 16:34:00,4198.68,4198.89,4196.71,4198.22,443,22,0
2025-11-28 16:35:00,4198.3,4198.75,4196.48,4197.03,597,0,0
2025-11-28 16:36:00,4197.04,4198.37,4196.14,4197.23,565,0,0
2025-11-28 16:37:00,4197.22,4200.46,4196.43,4200.4,647,0,0
2025-11-28 16:38:00,4200.42,4201.68,4198.84,4201.47,739,0,0
2025-11-28 16:39:00,4201.46,4203.16,4200.95,4202.86,638,0,0
2025-11-28 16:40:00,4202.88,4208.66,4202.75,4206.8,802,12,0
2025-11-28 16:41:00,4206.8,4207.31,4201.36,4202.44,962,0,0
2025-11-28 16:42:00,4202.42,4204.91,4201.67,4202.04,830,9,0
2025-11-28 16:43:00,4202.03,4202.08,4196.12,4198.39,871,23,0
2025-11-28 16:44:00,4198.26,4201.67,4197.39,4199.05,802,0,0
2025-11-28 16:45:00,4198.94,4201.52,4198.07,4199.62,706,0,0
2025-11-28 16:46:00,4199.59,4201.67,4199.53,4199.53,497,0,0
2025-11-28 16:47:00,4199.52,4200.66,4197.99,4198.2,601,1,0
2025-11-28 16:48:00,4198.21,4198.21,4194.42,4196.18,825,15,0
2025-11-28 16:49:00,4196.08,4198.26,4195.73,4197.36,464,0,0
2025-11-28 16:50:00,4197.31,4200.16,4195.98,4196.55,746,0,0
2025-11-28 16:51:00,4196.55,4199.66,4196.36,4199.04,559,0,0
2025-11-28 16:52:00,4198.98,4200.84,4198.53,4200.02,627,12,0
2025-11-28 16:53:00,4199.76,4202.7,4199.68,4201.47,787,0,0
2025-11-28 16:54:00,4201.54,4201.56,4197.33,4197.62,668,2,0
2025-11-28 16:55:00,4197.64,4200.97,4197.05,4198.0,786,11,0
2025-11-28 16:56:00,4197.99,4199.02,4196.46,4196.83,598,10,0
2025-11-28 16:57:00,4196.85,4197.43,4195.78,4197.1,567,0,0
2025-11-28 16:58:00,4197.15,4200.29,4196.33,4199.26,565,0,0
2025-11-28 16:59:00,4199.33,4199.4,4196.15,4197.91,489,18,0
2025-11-28 17:00:00,4197.92,4198.85,4194.56,4195.44,589,4,0
2025-11-28 17:01:00,4195.45,4196.19,4192.94,4193.32,792,5,0
2025-11-28 17:02:00,4193.37,4194.32,4190.63,4191.85,1132,0,0
2025-11-28 17:03:00,4191.88,4194.23,4191.59,4193.59,652,16,0
2025-11-28 17:04:00,4193.6,4196.81,4193.2,4195.82,406,3,0
2025-11-28 17:05:00,4195.8,4196.18,4194.46,4195.18,309,0,0
2025-11-28 17:06:00,4195.14,4196.04,4194.11,4195.01,427,0,0
2025-11-28 17:07:00,4194.88,4196.19,4194.68,4196.03,356,27,0
2025-11-28 17:08:00,4195.98,4196.03,4192.67,4193.05,635,0,0
2025-11-28 17:09:00,4193.02,4193.44,4192.09,4192.61,503,9,0
2025-11-28 17:10:00,4192.62,4192.63,4186.16,4186.73,875,4,0
2025-11-28 17:11:00,4186.82,4189.68,4185.39,4189.68,865,3,0
2025-11-28 17:12:00,4189.68,4190.49,4187.79,4190.42,522,0,0
2025-11-28 17:13:00,4190.42,4190.85,4189.41,4189.97,460,0,0
2025-11-28 17:14:00,4189.98,4189.98,4187.08,4189.11,665,4,0
2025-11-28 17:15:00,4189.1,4189.73,4186.52,4187.73,651,0,0
2025-11-28 17:16:00,4187.76,4188.24,4185.62,4185.62,411,15,0
2025-11-28 17:17:00,4185.64,4189.36,4185.5,4188.39,685,0,0
2025-11-28 17:18:00,4188.52,4189.84,4186.06,4186.74,824,0,0
2025-11-28 17:19:00,4186.75,4189.0,4186.27,4188.93,431,0,0
2025-11-28 17:20:00,4188.95,4189.34,4187.76,4187.88,483,0,0
2025-11-28 17:21:00,4187.84,4188.45,4186.82,4186.89,647,13,0
2025-11-28 17:22:00,4186.92,4188.27,4186.74,4188.24,509,1,0
2025-11-28 17:23:00,4188.22,4188.49,4186.46,4188.1,649,16,0
2025-11-28 17:24:00,4188.11,4189.53,4187.55,4189.51,618,13,0
2025-11-28 17:25:00,4189.5,4190.37,4188.75,4190.29,612,9,0
2025-11-28 17:26:00,4190.51,4193.75,4190.51,4193.34,531,0,0
2025-11-28 17:27:00,4193.34,4194.49,4193.03,4194.4,386,19,0
2025-11-28 17:28:00,4194.39,4194.76,4193.2,4194.66,434,1,0
2025-11-28 17:29:00,4194.7,4197.61,4194.6,4196.76,546,20,0
2025-11-28 17:30:00,4196.79,4198.04,4196.12,4197.97,509,0,0
2025-11-28 17:31:00,4197.83,4198.14,4196.2,4197.09,467,0,0
2025-11-28 17:32:00,4197.07,4197.52,4193.12,4195.94,651,0,0
2025-11-28 17:33:00,4195.62,4196.65,4194.62,4195.92,312,18,0
2025-11-28 17:34:00,4195.9,4197.17,4195.58,4196.18,303,18,0
2025-11-28 17:35:00,4196.17,4196.52,4194.71,4194.79,328,15,0
2025-11-28 17:36:00,4194.78,4196.12,4193.59,4195.91,587,13,0
2025-11-28 17:37:00,4195.9,4196.78,4195.78,4195.83,377,8,0
2025-11-28 17:38:00,4195.84,4196.6,4194.1,4195.08,359,25,0
2025-11-28 17:39:00,4195.07,4196.63,4194.81,4195.77,558,3,0
2025-11-28 17:40:00,4195.76,4198.47,4195.76,4197.45,401,17,0
2025-11-28 17:41:00,4197.45,4197.67,4195.84,4196.45,402,17,0
2025-11-28 17:42:00,4196.43,4196.68,4195.4,4195.66,419,20,0
2025-11-28 17:43:00,4195.65,4196.75,4193.91,4196.74,532,5,0
2025-11-28 17:44:00,4196.69,4197.13,4195.55,4197.12,373,7,0
2025-11-28 17:45:00,4197.12,4198.36,4195.73,4198.14,596,7,0
2025-11-28 17:46:00,4198.17,4200.24,4198.1,4199.68,802,14,0
2025-11-28 17:47:00,4199.61,4200.93,4198.36,4198.72,694,8,0
2025-11-28 17:48:00,4198.65,4200.19,4197.86,4197.88,491,15,0
2025-11-28 17:49:00,4197.87,4198.88,4197.23,4197.51,650,13,0
2025-11-28 17:50:00,4197.53,4199.41,4197.42,4198.5,645,16,0
2025-11-28 17:51:00,4198.5,4199.39,4198.24,4198.52,377,8,0
2025-11-28 17:52:00,4198.42,4199.32,4198.15,4199.06,358,18,0
2025-11-28 17:53:00,4199.06,4199.43,4198.22,4198.78,364,16,0
2025-11-28 17:54:00,4198.77,4199.7,4198.38,4199.37,586,15,0
2025-11-28 17:55:00,4199.39,4199.39,4197.73,4198.89,369,14,0
2025-11-28 17:56:00,4198.92,4199.84,4197.86,4199.43,477,12,0
2025-11-28 17:57:00,4199.47,4202.57,4199.3,4202.57,521,12,0
2025-11-28 17:58:00,4202.56,4203.69,4202.48,4202.96,867,1,0
2025-11-28 17:59:00,4202.94,4203.9,4201.74,4203.33,853,0,0
2025-11-28 18:00:00,4203.37,4204.24,4201.88,4203.13,680,8,0
2025-11-28 18:01:00,4203.13,4205.61,4202.78,4203.92,540,2,0
2025-11-28 18:02:00,4203.97,4204.83,4200.77,4200.9,609,17,0
2025-11-28 18:03:00,4200.92,4202.86,4200.77,4201.9,436,16,0
2025-11-28 18:04:00,4201.89,4203.17,4201.89,4202.27,419,5,0
2025-11-28 18:05:00,4202.25,4204.83,4202.23,4202.46,610,10,0
2025-11-28 18:06:00,4202.34,4202.77,4199.2,4199.32,456,12,0
2025-11-28 18:07:00,4199.29,4201.25,4199.24,4200.5,449,0,0
2025-11-28 18:08:00,4200.38,4201.55,4199.93,4201.42,310,0,0
2025-11-28 18:09:00,4201.39,4202.69,4200.46,4202.2,648,0,0
2025-11-28 18:10:00,4202.19,4202.52,4201.21,4201.27,536,15,0
2025-11-28 18:11:00,4201.32,4201.35,4197.85,4198.43,434,11,0
2025-11-28 18:12:00,4198.48,4200.48,4197.42,4200.19,517,5,0
2025-11-28 18:13:00,4200.21,4200.51,4198.85,4200.19,341,17,0
2025-11-28 18:14:00,4200.18,4200.85,4199.04,4199.09,314,17,0
2025-11-28 18:15:00,4199.09,4202.26,4198.86,4201.24,523,6,0
2025-11-28 18:16:00,4201.26,4202.88,4200.68,4202.54,560,16,0
2025-11-28 18:17:00,4202.53,4202.6,4201.02,4201.99,464,6,0
2025-11-28 18:18:00,4202.01,4204.15,4201.54,4204.03,520,0,0
2025-11-28 18:19:00,4204.01,4205.8,4204.01,4205.63,489,17,0
2025-11-28 18:20:00,4205.69,4206.05,4204.94,4205.23,372,3,0
2025-11-28 18:21:00,4205.2,4206.94,4204.92,4206.94,388,1,0
2025-11-28 18:22:00,4206.94,4208.33,4206.37,4206.48,751,14,0
2025-11-28 18:23:00,4206.48,4206.85,4205.22,4205.76,539,14,0
2025-11-28 18:24:00,4205.77,4206.51,4204.62,4206.42,479,3,0
2025-11-28 18:25:00,4206.45,4207.55,4205.1,4207.21,461,6,0
2025-11-28 18:26:00,4207.2,4209.3,4207.2,4209.0,463,7,0
2025-11-28 18:27:00,4209.01,4209.6,4208.39,4209.15,444,16,0
2025-11-28 18:28:00,4209.17,4209.77,4208.98,4209.29,361,14,0
2025-11-28 18:29:00,4209.3,4210.45,4208.89,4209.2,333,32,0
2025-11-28 18:30:00,4209.19,4209.51,4208.48,4209.22,418,19,0
2025-11-28 18:31:00,4209.2,4210.5,4208.9,4210.31,341,27,0
2025-11-28 18:32:00,4210.24,4210.62,4209.84,4210.33,171,29,0
2025-11-28 18:33:00,4210.2,4210.28,4207.4,4208.35,403,18,0
2025-11-28 18:34:00,4208.39,4209.2,4208.2,4208.78,377,19,0
2025-11-28 18:35:00,4208.78,4210.31,4208.6,4209.48,372,28,0
2025-11-28 18:36:00,4209.49,4209.49,4206.23,4206.39,439,12,0
2025-11-28 18:37:00,4206.36,4207.23,4205.15,4206.56,436,23,0
2025-11-28 18:38:00,4206.54,4207.81,4206.41,4206.76,369,31,0
2025-11-28 18:39:00,4206.79,4207.04,4205.56,4205.72,436,24,0
2025-11-28 18:40:00,4205.7,4207.13,4205.44,4206.35,486,18,0
2025-11-28 18:41:00,4206.38,4206.84,4201.9,4202.1,428,12,0
2025-11-28 18:42:00,4202.13,4204.17,4202.07,4204.01,542,12,0
2025-11-28 18:43:00,4204.09,4206.37,4204.03,4206.02,658,9,0
2025-11-28 18:44:00,4206.03,4206.6,4205.63,4205.97,430,13,0
2025-11-28 18:45:00,4205.98,4207.06,4205.33,4206.03,427,10,0
2025-11-28 18:46:00,4206.04,4207.8,4206.01,4207.19,467,10,0
2025-11-28 18:47:00,4207.24,4208.25,4206.37,4208.16,295,11,0
2025-11-28 18:48:00,4208.14,4209.45,4207.97,4208.83,425,19,0
2025-11-28 18:49:00,4208.84,4209.44,4206.76,4206.87,379,20,0
2025-11-28 18:50:00,4206.75,4208.46,4206.75,4207.6,327,9,0
2025-11-28 18:51:00,4207.63,4208.12,4207.02,4207.91,343,23,0
2025-11-28 18:52:00,4207.9,4207.9,4205.62,4206.51,269,29,0
2025-11-28 18:53:00,4206.5,4207.98,4206.5,4207.33,277,35,0
2025-11-28 18:54:00,4207.34,4207.9,4206.91,4207.04,248,16,0
2025-11-28 18:55:00,4207.06,4207.46,4204.97,4205.1,513,9,0
2025-11-28 18:56:00,4205.11,4205.46,4204.55,4204.87,285,14,0
2025-11-28 18:57:00,4204.92,4206.35,4204.72,4206.29,425,10,0
2025-11-28 18:58:00,4206.33,4208.02,4205.98,4206.49,531,11,0
2025-11-28 18:59:00,4206.48,4206.56,4205.03,4205.91,412,25,0
2025-11-28 19:00:00,4206.23,4208.46,4206.23,4207.2,540,0,0
2025-11-28 19:01:00,4207.27,4207.31,4205.16,4206.55,504,4,0
2025-11-28 19:02:00,4206.54,4208.92,4206.07,4208.88,414,26,0
2025-11-28 19:03:00,4208.89,4208.89,4207.35,4208.43,519,13,0
2025-11-28 19:04:00,4208.42,4209.88,4208.41,4208.88,581,13,0
2025-11-28 19:05:00,4208.86,4209.01,4207.34,4208.83,344,8,0
2025-11-28 19:06:00,4208.85,4209.08,4208.03,4208.81,354,22,0
2025-11-28 19:07:00,4208.83,4210.7,4208.83,4210.36,544,15,0
2025-11-28 19:08:00,4210.34,4211.19,4209.59,4210.92,598,0,0
2025-11-28 19:09:00,4210.89,4211.29,4210.42,4210.7,499,31,0
2025-11-28 19:10:00,4210.71,4211.37,4210.02,4210.16,509,29,0
2025-11-28 19:11:00,4210.12,4210.14,4208.6,4209.07,579,26,0
2025-11-28 19:12:00,4209.08,4209.08,4205.17,4205.58,727,26,0
2025-11-28 19:13:00,4205.37,4207.11,4204.08,4206.52,607,7,0
2025-11-28 19:14:00,4206.52,4208.43,4205.95,4206.93,567,10,0
2025-11-28 19:15:00,4206.94,4208.42,4206.31,4208.13,554,7,0
2025-11-28 19:16:00,4208.12,4208.13,4206.71,4207.34,582,12,0
2025-11-28 19:17:00,4207.3,4208.18,4205.23,4206.15,469,6,0
2025-11-28 19:18:00,4206.16,4208.06,4205.75,4206.43,540,12,0
2025-11-28 19:19:00,4206.42,4208.06,4205.66,4207.76,517,14,0
2025-11-28 19:20:00,4207.75,4208.49,4206.52,4207.59,625,11,0
2025-11-28 19:21:00,4207.65,4208.63,4207.01,4207.69,498,20,0
2025-11-28 19:22:00,4207.68,4208.06,4207.01,4207.36,464,18,0
2025-11-28 19:23:00,4207.38,4207.7,4205.89,4207.15,394,20,0
2025-11-28 19:24:00,4207.16,4207.82,4206.37,4207.5,291,18,0
2025-11-28 19:25:00,4207.51,4207.55,4205.89,4206.67,339,25,0
2025-11-28 19:26:00,4206.68,4207.75,4206.41,4207.61,401,21,0
2025-11-28 19:27:00,4207.57,4208.06,4206.78,4207.74,403,35,0
2025-11-28 19:28:00,4207.72,4207.91,4206.6,4207.59,420,29,0
2025-11-28 19:29:00,4207.57,4207.57,4206.21,4206.59,416,0,0
2025-11-28 19:30:00,4206.66,4207.87,4205.79,4207.41,637,15,0
2025-11-28 19:31:00,4207.4,4208.79,4206.3,4208.11,636,20,0
2025-11-28 19:32:00,4208.08,4209.16,4207.88,4209.03,532,21,0
2025-11-28 19:33:00,4208.98,4210.19,4208.85,4209.05,424,26,0
2025-11-28 19:34:00,4209.09,4210.32,4209.09,4209.57,396,20,0
2025-11-28 19:35:00,4209.59,4211.67,4209.43,4211.37,494,16,0
2025-11-28 19:36:00,4211.36,4211.67,4210.91,4211.51,302,0,0
2025-11-28 19:37:00,4211.57,4211.91,4211.17,4211.69,198,0,0
2025-11-28 19:38:00,4211.72,4211.81,4210.26,4211.4,248,0,0
2025-11-28 19:39:00,4211.78,4211.82,4210.86,4211.0,226,0,0
2025-11-28 19:40:00,4210.99,4211.73,4210.02,4211.73,322,11,0
2025-11-28 19:41:00,4211.5,4211.92,4210.74,4211.51,268,0,0
2025-11-28 19:42:00,4211.47,4211.66,4210.17,4210.31,243,8,0
2025-11-28 19:43:00,4210.31,4211.3,4209.85,4211.3,323,5,0
2025-11-28 19:44:00,4211.31,4211.85,4211.25,4211.37,287,15,0
2025-11-28 19:45:00,4211.37,4211.92,4210.92,4210.92,205,8,0
2025-11-28 19:46:00,4210.91,4211.43,4210.32,4211.3,279,13,0
2025-11-28 19:47:00,4211.18,4212.46,4211.08,4212.32,324,11,0
2025-11-28 19:48:00,4212.44,4214.24,4212.29,4213.66,446,14,0
2025-11-28 19:49:00,4213.61,4213.87,4212.74,4212.87,414,27,0
2025-11-28 19:50:00,4213.04,4214.14,4213.04,4213.99,379,35,0
2025-11-28 19:51:00,4213.97,4214.52,4213.25,4214.31,435,11,0
2025-11-28 19:52:00,4214.33,4214.72,4214.26,4214.32,317,34,0
2025-11-28 19:53:00,4214.34,4215.57,4214.3,4214.71,581,0,0
2025-11-28 19:54:00,4214.57,4215.2,4214.14,4214.79,491,0,0
2025-11-28 19:55:00,4214.77,4215.59,4213.4,4213.74,535,19,0
2025-11-28 19:56:00,4213.77,4214.7,4212.35,4212.82,729,17,0
2025-11-28 19:57:00,4212.94,4214.9,4212.9,4214.23,489,11,0
2025-11-28 19:58:00,4214.1,4215.34,4214.07,4214.77,526,8,0
2025-11-28 19:59:00,4214.78,4216.91,4214.77,4216.75,592,14,0
2025-11-28 20:00:00,4216.79,4216.83,4215.11,4215.87,443,0,0
2025-11-28 20:01:00,4215.87,4216.16,4214.96,4215.72,357,6,0
2025-11-28 20:02:00,4215.77,4216.03,4214.28,4214.93,541,0,0
2025-11-28 20:03:00,4214.99,4216.11,4214.28,4216.04,461,18,0
2025-11-28 20:04:00,4216.03,4217.09,4215.62,4217.01,457,24,0
2025-11-28 20:05:00,4216.98,4217.03,4214.43,4214.49,426,21,0
2025-11-28 20:06:00,4214.5,4215.04,4213.28,4214.11,575,24,0
2025-11-28 20:07:00,4214.1,4214.52,4210.68,4211.9,767,0,0
2025-11-28 20:08:00,4211.92,4213.35,4211.23,4213.07,735,26,0
2025-11-28 20:09:00,4212.96,4213.76,4211.83,4213.24,575,26,0
2025-11-28 20:10:00,4213.12,4213.47,4211.74,4213.22,695,13,0
2025-11-28 20:11:00,4213.21,4213.82,4211.83,4212.0,607,30,0
2025-11-28 20:12:00,4212.02,4213.29,4211.79,4212.68,564,0,0
2025-11-28 20:13:00,4212.68,4215.31,4212.66,4214.96,506,23,0
2025-11-28 20:14:00,4214.91,4215.33,4213.86,4215.1,435,23,0
2025-11-28 20:15:00,4214.98,4215.3,4214.38,4215.25,363,20,0
2025-11-28 20:16:00,4215.28,4215.66,4215.0,4215.25,413,9,0
2025-11-28 20:17:00,4215.22,4216.09,4215.03,4215.52,642,7,0
2025-11-28 20:18:00,4215.56,4216.35,4214.83,4214.93,824,0,0
2025-11-28 20:19:00,4214.99,4215.9,4214.53,4215.88,369,21,0
2025-11-28 20:20:00,4215.9,4216.1,4215.03,4215.03,588,0,0
2025-11-28 20:21:00,4215.04,4216.31,4215.01,4215.78,351,7,0
2025-11-28 20:22:00,4215.8,4216.49,4215.64,4216.22,209,27,0
2025-11-28 20:23:00,4216.37,4218.1,4216.16,4217.55,623,1,0
2025-11-28 20:24:00,4217.52,4217.89,4216.34,4216.96,613,0,0
2025-11-28 20:25:00,4217.04,4218.1,4216.52,4217.44,497,28,0
2025-11-28 20:26:00,4217.46,4218.0,4216.47,4217.45,452,15,0
2025-11-28 20:27:00,4217.43,4217.5,4216.74,4216.81,276,35,0
2025-11-28 20:28:00,4216.79,4218.32,4216.65,4217.78,434,32,0
2025-11-28 20:29:00,4217.75,4220.34,4217.14,4219.81,832,7,0
2025-11-28 20:30:00,4219.84,4221.32,4219.64,4221.11,693,26,0
2025-11-28 20:31:00,4221.12,4223.48,4220.65,4222.75,571,14,0
2025-11-28 20:32:00,4222.76,4226.47,4222.67,4224.79,852,11,0
2025-11-28 20:33:00,4224.8,4225.55,4222.02,4222.17,613,12,0
2025-11-28 20:34:00,4222.17,4222.25,4219.43,4220.03,572,11,0
2025-11-28 20:35:00,4220.07,4220.15,4218.45,4218.45,369,26,0
2025-11-28 20:36:00,4218.45,4220.54,4218.33,4220.36,513,13,0
2025-11-28 20:37:00,4220.38,4223.38,4220.38,4221.45,567,5,0
2025-11-28 20:38:00,4221.35,4223.58,4221.35,4223.42,274,13,0
2025-11-28 20:39:00,4223.36,4223.47,4222.23,4222.41,152,21,0
2025-11-28 20:40:00,4222.37,4222.69,4222.01,4222.69,170,19,0
2025-11-28 20:41:00,4222.68,4223.38,4222.55,4223.12,182,30,0
2025-11-28 20:42:00,4223.14,4223.52,4222.16,4222.33,254,23,0
2025-11-28 20:43:00,4222.37,4222.84,4221.53,4221.58,309,35,0
2025-11-28 20:44:00,4221.74,4222.13,4221.17,4221.17,221,35,0
2025-11-28 20:45:00,4221.16,4221.85,4220.99,4221.5,248,17,0
2025-11-28 20:46:00,4221.49,4222.38,4221.14,4222.01,136,12,0
2025-11-28 20:47:00,4222.02,4223.24,4222.0,4222.87,235,31,0
2025-11-28 20:48:00,4222.85,4223.43,4222.3,4222.59,223,21,0
2025-11-28 20:49:00,4222.71,4223.03,4222.58,4223.01,89,35,0
2025-11-28 20:50:00,4222.99,4223.41,4221.83,4222.04,398,20,0
2025-11-28 20:51:00,4222.05,4222.28,4220.74,4221.07,282,27,0
2025-11-28 20:52:00,4221.07,4221.07,4220.03,4220.6,378,27,0
2025-11-28 20:53:00,4220.59,4221.37,4220.54,4221.14,283,34,0
2025-11-28 20:54:00,4221.15,4221.59,4220.36,4220.49,153,35,0
2025-11-28 20:55:00,4220.45,4221.18,4220.09,4220.53,195,21,0
2025-11-28 20:56:00,4220.54,4220.69,4219.72,4219.95,322,30,0
2025-11-28 20:57:00,4219.93,4220.4,4219.48,4220.36,335,16,0
2025-11-28 20:58:00,4220.41,4220.88,4220.29,4220.88,178,19,0
2025-11-28 20:59:00,4220.82,4220.82,4219.34,4220.13,312,20,0
2025-11-28 21:00:00,4220.12,4221.25,4220.08,4220.32,367,25,0
2025-11-28 21:01:00,4220.34,4220.47,4219.54,4219.57,457,27,0
2025-11-28 21:02:00,4219.63,4221.61,4219.56,4220.89,490,2,0
2025-11-28 21:03:00,4220.87,4221.1,4220.37,4220.42,314,28,0
2025-11-28 21:04:00,4220.37,4221.25,4220.32,4220.89,217,34,0
2025-11-28 21:05:00,4220.87,4221.42,4220.77,4221.26,233,35,0
2025-11-28 21:06:00,4221.28,4221.29,4220.69,4220.95,192,33,0
2025-11-28 21:07:00,4220.97,4220.98,4219.91,4220.34,408,27,0
2025-11-28 21:08:00,4220.33,4220.41,4219.82,4220.05,209,38,0
2025-11-28 21:09:00,4220.04,4220.22,4219.48,4220.05,166,28,0
2025-11-28 21:10:00,4220.09,4220.47,4219.26,4220.16,242,65,0
2025-11-28 21:11:00,4220.1,4220.21,4219.16,4219.41,313,48,0
2025-11-28 21:12:00,4219.48,4219.88,4219.01,4219.33,168,44,0
2025-11-28 21:13:00,4219.14,4219.35,4218.05,4218.05,174,43,0
2025-11-28 21:14:00,4218.35,4218.84,4218.09,4218.74,217,63,0
2025-11-28 21:15:00,4218.7,4219.18,4217.15,4218.7,290,40,0
2025-11-28 21:16:00,4218.52,4218.61,4215.42,4216.72,223,62,0
2025-11-28 21:17:00,4216.71,4217.08,4216.17,4217.08,104,33,0
2025-11-28 21:18:00,4216.97,4217.42,4216.72,4217.12,74,54,0
2025-11-28 21:19:00,4216.87,4216.87,4215.64,4215.91,83,58,0
2025-11-28 21:20:00,4215.9,4216.41,4215.59,4215.75,64,63,0
2025-11-28 21:21:00,4215.77,4217.38,4215.63,4217.33,143,54,0
2025-11-28 21:22:00,4217.23,4218.81,4216.57,4218.27,211,38,0
2025-11-28 21:23:00,4218.22,4219.09,4217.47,4218.64,176,52,0
2025-11-28 21:24:00,4218.57,4218.63,4216.86,4216.86,115,73,0
2025-11-28 21:25:00,4217.07,4217.23,4216.23,4217.03,116,56,0
2025-11-28 21:26:00,4217.06,4217.06,4216.4,4216.98,170,75,0
2025-11-28 21:27:00,4216.89,4217.25,4216.49,4216.63,100,80,0
2025-11-28 21:28:00,4216.55,4216.93,4215.75,4216.1,136,56,0
2025-11-28 21:29:00,4215.97,4217.2,4215.86,4217.17,126,56,0
